placeID,hours,days
132118,00:00-23:30,mon;tue;wed;thu;fri
132118,00:00-23:30,mon;tue;wed;thu;fri
132118,00:00-23:30,sat
132118,00:00-23:30,sat
132118,00:00-23:30,sun
132116,13:30-13:00;15:00-22:00,sat
132116,13:30-13:00;15:00-22:00,sun
132116,13:30-13:00;15:00-22:00,sun
132116,13:30-13:00;15:00-22:00,mon;tue;wed;thu;fri
132116,13:30-13:00;15:00-22:00,mon;tue;wed;thu;fri
132116,13:30-13:00;15:00-22:00,sat
132115,13:30-22:30;22:00,sun
132115,13:30-22:30;22:00,sun
132115,13:30-22:30;22:00,mon;tue;wed;thu;fri
132115,13:30-22:30;22:00,mon;tue;wed;thu;fri
132115,13:30-22:30;22:00,sat
132115,13:30-22:30;22:00,sat
132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00,sat
132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00,sun
132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00,mon;tue;wed;thu;fri
132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00,mon;tue;wed;thu;fri
132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00,sat
132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00,sun
132109,17:00-21:00,sat
132109,17:00-21:00,sun
132109,17:00-21:00,sun
132109,17:00-21:00,mon;tue;wed;thu;fri
132109,17:00-21:00,mon;tue;wed;thu;fri
132109,17:00-21:00,sat
132108,17:00-01:00,sat
132108,17:00-01:00,sun
132108,17:00-01:00,sun
132108,17:00-01:00,mon;tue;wed;thu;fri
132108,17:00-01:00,mon;tue;wed;thu;fri
132108,17:00-01:00,sat
132107,12:00-22:00,sat
132107,12:00-22:00,sun
132107,12:00-22:00,sun
132107,12:00-22:00,mon;tue;wed;thu;fri
132107,12:00-22:00,mon;tue;wed;thu;fri
132107,12:00-22:00,sat
132103,11:00-16:00;16:00-13:00;16:00-12:00;16:00-21:00,sun
132103,11:00-16:00;16:00-13:00;16:00-12:00;16:00-21:00,sun
132103,11:00-16:00;16:00-13:00;16:00-12:00;16:00-21:00,mon;tue;wed;thu;fri
132103,11:00-16:00;16:00-13:00;16:00-12:00;16:00-21:00,mon;tue;wed;thu;fri
132097,06:30-21:00,mon;tue;wed;thu;fri
132097,06:30-21:00,mon;tue;wed;thu;fri
132097,06:30-22:00,sat
132097,06:30-22:00,sun
132097,06:30-22:00,sat
132097,06:30-22:00,sun
132030,12:00-15:00;15:00-21:00,sun
132030,12:00-15:00;15:00-21:00,sun
132030,12:00-15:00;15:00-21:00,mon;tue;wed;thu;fri
132030,12:00-15:00;15:00-21:00,mon;tue;wed;thu;fri
132030,12:00-15:00;15:00-21:00,sat
132030,12:00-15:00;15:00-21:00,sat
132026,12:00-14:30,mon;tue;wed;thu;fri
132026,12:00-14:30,mon;tue;wed;thu;fri
132024,11:00-21:00,sun
132024,11:00-21:00,sun
132024,11:00-21:00,mon;tue;wed;thu;fri
132024,11:00-21:00,mon;tue;wed;thu;fri
132024,11:00-21:00,sat
132024,11:00-21:00,sat
132023,11:00-00:00,sat
132023,11:00-00:00,sat
132023,11:00-00:00,sun
132023,11:00-00:00,sun
132023,11:00-00:00,mon;tue;wed;thu;fri
132023,11:00-00:00,mon;tue;wed;thu;fri
132012,12:00-22:00,sun
132012,12:00-22:00,sun
132012,12:00-22:00,mon;tue;wed;thu;fri
132012,12:00-22:00,mon;tue;wed;thu;fri
132012,12:00-22:00,sat
132012,12:00-22:00,sat
